from;to;amount;
0x46340b20830761efd32832a74d7169b29feb9758;0x345d8e3a1f62ee6b1d483890976fd66168e390f2;79686.66;
0xec667dd6c6894e9725fc920a9694fdc175cc0e0f;0x31fc2cb7d6ca5aaa09cbe40cc0d89437a9ca35ef;0;
0x176164487d78d4aeada012a28abd30299b212e52;0x31fc2cb7d6ca5aaa09cbe40cc0d89437a9ca35ef;0;
0xf03837e6917fe9b2eb4df3412e59091884b78480;0x29a60d4775de98379e60f577aaec0c208d0eab6f;0;
0x2099545faca017d0076089ef9a3db0fb367d1950;0x069acf90f9c3d0991162cc3ee7efc677876b4e95;0;
0x363c3c3bac3086ff8afcb1fd7c0c3d81eb38e0ea;0xf5491f79204f1a364e4dbca0fbd48b2ccec4b40b;0;
0xc9c1dd2f945d2daa3e464b24ea7cfa00f287ea28;0x31fc2cb7d6ca5aaa09cbe40cc0d89437a9ca35ef;0;
0x7563758243a262e96880f178aee7817dcf47ab0f;0x201ce5a63d19bc50a9201037ebe26c969dcd6a9f;0;
0xf08985a3df92a6bfa65706229c6a1f7ba22ded14;0xf646d9b70ec2ff80518dd866c7096e8c87086dae;0;
0xcbc090a44069457738ea72200a3aabc0b9afceee;0x017ac9082ca017cb00376364c2cbe42075952d3f;5;
0x5eb471b3c45615452a00be5273a58e84ee0b9f7e;0x7160a69819d6da2ca961b4c96602ce61d59c6da2;30;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0xfec5589176d26d9e571bc87eefc8af4afef55093;76.8046;
0x28c6c06298d514db089934071355e5743bf21d60;0xc01fa26363ab12bd532d3c53f9c99da08dc21b60;1015.8;
0x137c4b6c2308447cdea0a8a4532897eb55fae0f2;0x5f65f7b609678448494de4c87521cdf6cef1e932;1127.730215;
0xa19f4ebe4cbb3c9b57c16eb4dfc7a52d46a5e891;0x1111111254eeb25477b68fb85ed929f73a960582;157.071956;
0x1111111254eeb25477b68fb85ed929f73a960582;0x11b815efb8f581194ae79006d24e0d814b7697f6;157.071956;
0xb827b15ada62d78f5cb90243bc4755cf4b9d1b0e;0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d;501.315897;
0x65fc122752a8f70045fd73fd3b048be62d6ac25c;0x541ad107c31f2ad1bbdbc6c1e2f2d41c01d457d9;12506;
0x96fdc631f02207b72e5804428dee274cf2ac0bcd;0xd8d6ffe342210057bf4dcc31da28d006f253cef0;99996.183814;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x2b9fd531ca2df9ffbe93595be1472b18579dc5b0;1997.3;
0x94bcc66126324e5fc57a21bd4c3ea4e646ceb938;0x5d09d9a3e70386bf31793d0499b10c6cfbbd8570;1000.078342;
0x4c9af439b1a6761b8e549d8d226a468a6b2803a8;0x10623150f8151e20a22710c590360c99140b9508;183.97;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x74de5d4fcbf63e00296fd95d33236b9794016631;524.379605;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x37c265acc014b9e540516070fe1f595af09c0ad5;524.379605;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0xbf2bc9f66955db1c62cfec5a564b3e62c752008a;765.979088;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xcd38747ca9eddb386e99209e1e79d7581b603dc1;1410.880658;
0x6c458891cf70d2232e9db2496c5b777d50ab9195;0x2a8693407f3372331eca648195cbe545e12bebe9;100;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x38dc63ccb985919271064d900a829be6aedb2e4c;279.648157;
0xd51a44d3fae010294c616388b506acda1bfaae46;0x99a58482bd75cbab83b27ec03ca68ff489b5788f;24010.582588;
0x99a58482bd75cbab83b27ec03ca68ff489b5788f;0xa5407eae9ba41422680e2e00537571bcc53efbfd;24010.582588;
0x96fdc631f02207b72e5804428dee274cf2ac0bcd;0x21c45ced4190cfa720d9cd458127502e7db1fea8;3;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xf37d3c1c819fa6985be2e96898dbb2845a3d5f79;93.930195;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x79c6c2503b8977c5e17fa3461dc122bdb9470a56;48.54;
0x4c9af439b1a6761b8e549d8d226a468a6b2803a8;0xd5b54398132e311158c26a04cc9f0c9a5a2c114a;35.71;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x981b148a164cf3f94843f50cd3f96419178593e9;3170.415315;
0x97e3ae0d6cb452f0d4cfba9f41caa15f5925e32b;0x076c2ec90cae2131202dfa9d3c81f5e109ff9adf;1625;
0xf8a44c1992be5da18a32cf8fc48787776de434f5;0xcffad3200574698b78f32232aa9d63eabd290703;500;
0x58e5d9f73f5b69958e0ce3429102e5774f241693;0xf646d9b7d20babe204a89235774248ba18086dae;127.377482;
0x24f4816c0c87d75e0b2f3c5f86d29ca879437500;0xf646d9b7d20babe204a89235774248ba18086dae;999.888164;
0x412e73eb9b3fd8aa186990de9e1b5a1c4e37d400;0xf646d9b7d20babe204a89235774248ba18086dae;171.579644;
0x44e4c279ece295c34cf7e9eb66e31617e6bc9db9;0xf646d9b7d20babe204a89235774248ba18086dae;152.5581;
0x9a36fb8e1c35dbe1a049cd2035a044d3c2996466;0xf646d9b7d20babe204a89235774248ba18086dae;480;
0x32618bfa151717d9d503df04cc46dcf52a484b80;0x11b815efb8f581194ae79006d24e0d814b7697f6;728.290271;
0xa1ab7a4aa264745912db261536291336f7e543ac;0xb457fba4499e3fb9c5a7aab3a86a38ecc50a2b56;25;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0xc13ed152e85bb502e88ed13e394f9ed441c0f90c;20528.7397;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0x31ffc678471545fcf39c720d6bd446c069c0920e;465.4345;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0x60e69b4c7bfdeefcf911dd87fffb138882643e71;95.5382;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x8db7ba4d6952d6c5203953072455eb41a03dcb09;53.953222;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xe18dd2b650d60b3471667ca4eb4e6cd0ebcb9772;58.90248;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x4a6b3edf228d7ce2b05e432f546ff111401bee9f;299.956506;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xc8c1f7985a6695687db13b601d0ba3ec6296ffc6;9738.799095;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x1b0f7ce7240a42015c7d79ddce28531d41bdbf8d;13997.970294;
0x61130584714b1a2e1e3bca6e91a184cde9d92d26;0x4bd7d78d5be2a601385dbe0b8cd76f965545b024;210;
0x582ba1d62308d86adabc269146b334bca07d1f54;0xc976affdcd27ec00f1e739e21ce324de1050005f;18;
0xef8801eaf234ff82801821ffe2d78d60a0237f97;0xf8a44c1992be5da18a32cf8fc48787776de434f5;100;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0xd1d4d279eb91562cca253a02295762bf6704f3ab;1999.759553;
0xa7f6b1f074f366cef479c9a954b315b63d336437;0x1966a0e07ad13ddc62d34a8240043ea38d05f203;150;
0x767af52d988d1241a346851a1b39ccd11357376e;0x3416cf6c708da44db2624d63ea0aaef7113527c6;1235.792988;
0x46340b20830761efd32832a74d7169b29feb9758;0xe94acfdee4b3c6dbd173b14140b87688e59826b6;1132.533467;
0xafcca5dfd46c0050e382c242e2d7df47a9812e8f;0x292f04a44506c2fd49bac032e1ca148c35a478c8;47.014363;
0xa05a8ebcbef6ad6532bd585613bd500ca52a241d;0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8;201.15442;
0x28c6c06298d514db089934071355e5743bf21d60;0xd2e275028121280cd433802d1e3cdf2783cb92de;1155.673027;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x051a66f33aa37f7e86b10dab7a2239339914257b;100.8;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x720d2c7058f738ab7b3f2fe109e9c2787801ee5d;1152.8;
0x46340b20830761efd32832a74d7169b29feb9758;0x3061c0f706e5517198d40c90c229f972176acdf1;97;
0xf6df1eeae077af1a77833ecfa80dcb45fd1d1a90;0x8e3455239e2f19814fd529db5cbace816b1701e6;60.161896;
0x28c6c06298d514db089934071355e5743bf21d60;0xe177a56a240890a56bb44811191fc6382551d234;184.8;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x74de5d4fcbf63e00296fd95d33236b9794016631;99.241719;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0xffb281c74998ad58c018db4ff211a8907bc96239;99.241719;
0xcacdadce54ebbadc88cb526b77930faefb676417;0xdfaa75323fb721e5f29d43859390f62cc4b600b8;55;
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e;0x4bb0925fa50da9b4c8936869433b48e78ccc5c13;870.194228;
0x1b9790d530aeaaa6ad91459fbb328656b2823169;0xa60e839e7204edbd8ce9af9bd9d0e48447f55c3d;2;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0xc0c46c31da98504e6634b2c0580f7735f58f157b;55;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0x829e6d2a0449cd4ad5483cf966acb5187ef44066;130.7;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0x1e9618dc81d27863d62165ca00d38591ba65a5f0;12006.26;
0x8c05b0f85cd21eb35c963c80206c0d2cc0141406;0x974caa59e49682cda0ad2bbe82983419a2ecc400;3042.407297;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x64c096229dd2b894432b242a77754c64473d1d60;217.30322;
0xe98a81ac6275833c029312e021bb183e8e92e9b8;0x1e4ad6175e453a94144fb7d23a362265c4c1f78f;4;
0x9e3b2bba8eb5fbc5957255142fa3126efd62b42e;0xed780a75917b9a97166879955c7013183ff0a800;135;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;138.725525;
0x5df6434986b285143b060c0e07e1a8d79f5d1b8b;0x3b27da2147e82df01af28243e67a684794ce0268;109.174775;
0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f;0x5d93b365da93dae7fdaa5ed838e85ef7e43b5957;121.636365;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x9603c674077556c67cf6e193b30cb573fd34513d;165;
0xcfc0f98f30742b6d880f90155d4ebb885e55ab33;0x7765150dde5f0f97f069e739b6f463ed0de98f7b;117.72;
0x38a06f5f3e4f3350b466643a26c8ac1707d7ccb1;0x248cb357c9905e222bcbee8a571a384fa7cc4631;42.1;
0x1966a0e07ad13ddc62d34a8240043ea38d05f203;0x4a6bd1641cdb4de4b19871e61664d9852b3db4f4;150;
0x28c6c06298d514db089934071355e5743bf21d60;0x5a549c7f23c1256ed3ec7d8175947937f12d856f;825.8;
0x38dc63ccb985919271064d900a829be6aedb2e4c;0x280f9cab4268940ccfdedb576809ece64e95693d;279.648157;
0x1b2151b9453898bd480457edca09b83f0d49348a;0x3041cbd36888becc7bbcbc0045e3b1f144466f5f;2131.211569;Tokens
0x1d2585d082266df7d4f320fb8fedaa5e7566b78a;0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec;595.8;
0x4f0d99488d742ba6590458e023dd02275799aed2;0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec;186.738965;
0x94bcc66126324e5fc57a21bd4c3ea4e646ceb938;0x5d09d9a24859f109cc8db0c6142a7341f1bd8570;0;
0xe98a81ac6275833c029312e021bb183e8e92e9b8;0x1e4ad617e266c5c3c6ded6ba43459b26e8c1f78f;0;
0x582ba1d62308d86adabc269146b334bca07d1f54;0xc978f3f98636e30ddd45bae87500e303d83e005f;0;
0x97e3ae0d6cb452f0d4cfba9f41caa15f5925e32b;0x076c2ec709152a570d48dd4aefcdb2c49eff9adf;0;
0xf3cb19daee5a739f1d11986533b5c577d023ef20;0xf646d9b70ec2ff80518dd866c7096e8c87086dae;0;
0x61130584714b1a2e1e3bca6e91a184cde9d92d26;0x4bd6e9217586ac882a11b789bd39000ffa18b024;0;
0xf6df1eeae077af1a77833ecfa80dcb45fd1d1a90;0x8e322e49a9136d78528a3fc0772b58315a5301e6;0;
0x541ad107c31f2ad1bbdbc6c1e2f2d41c01d457d9;0xb76c6a28a8b45cbfea97e117157c878b2935126f;12508;
0xf1088841ab08fc1cb3835fd75207bcb3137f6ee3;0x971b5fa603815c57b5bec08100472bbbf62f4b05;395.54;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x4b8a6a3a657ba4568bd582fffe776a325a8616af;422553;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xa19c4a58c0a5243b1366a3654285308a49b1546f;145.8;
0x641725ed2b61cf433b0f60fa57372701e11c9f5e;0x466f9b7eda40cd99b4d756e8db3c2efcabf402f9;0;
0x65fc122752a8f70045fd73fd3b048be62d6ac25c;0x541e235bebbdc2e066c8d025dceb570654d457d9;0;
0xdca7db3e54b1a65b4091b906890a98aabb3b3fc7;0x39c95f746c01937e02a46e15c1a986ae54f23b0c;84.90754;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x2c96a6c437f0808fadd933a1b3a12d812c40c946;10595.8;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x3491a980ff99e03b33c84b66d0e21420747b94ff;60.8;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x51d2fb4fb5c03ceaada75f3d6cc2565f6e8a51f9;45.8;
0x28c6c06298d514db089934071355e5743bf21d60;0x46667cb9d5869a1925d5b7477372c1fd4f981924;61.8;
0x9c005b42de7a8733c9ba4b102b59a83758e539a3;0x3041cbd36888becc7bbcbc0045e3b1f144466f5f;500;
0xfd52af3eca11681823fed42b6c4cfc3dedbe23c7;0xf6cbe2404fbe98ca24c3ad06b3921b326ff5ca21;2394.80845;
0x71e249ec65c008d371027952259dda035f95825e;0xb67fe2f7046aaf235fc84a7569f6a6078db498db;30;
0x46340b20830761efd32832a74d7169b29feb9758;0xd16e0727c855fe3e22144375c8caa3568510a946;14999;
0x46340b20830761efd32832a74d7169b29feb9758;0x711ac395b9f02cef65c9a4fbf84ca1c1d7dfce1b;449.13684;
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;0x3a0ba859e7aa551b05e7ac37d50320ccec7e60b9;1793.398;
0xa82ef1736c535c8cdb56314761042ca5621c9354;0x3e7ff081e800b97e094f29a10a07a24d0b4735d0;37.028107;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x97aacacb7b5aef84ffa99f2aa636c27ae0ec44d2;19995.8;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0xd378dd811ba97105163fe58ebe888e1cbb8ce40e;156;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xe20208bced8524a65760082e3b84790bbc342f87;49.992751;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x7c4a44e6829652984d3c5ff7973469b2a78ba976;53.953222;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xd5cb56ee1a59a8c5ca65c4c367079cde8ca3aa79;149.864758;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x355120e3aa94a094b9f97be3d59c75f2ab3d430f;179.202051;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x2af1cc36fe44d0fb7dff88c66526dbe431d9c130;1939.301862;
0x379dbe8e796964f0dcf005bbc7b7e15e6d654d2e;0x0fb45bb7d7fc6decdace51e8806a9503b57a49b3;25;
0x06f20222c5fc7b1878af795a25ad3f96a8d73bc2;0x5931680254749df1b1b64a8980fa3b0d7b251aeb;25;
0x1b0f7ce7240a42015c7d79ddce28531d41bdbf8d;0x11b815efb8f581194ae79006d24e0d814b7697f6;13997.970294;
0xec30d02f10353f8efc9601371f56e808751f396f;0x7301ecf312a74c3488631a02938df6559035fcbb;406.292059;
0xb5a5457810887459c623995863846c230d2ac8ac;0x792b66ddd919d335516408873d070973aeb09d9f;124;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x301d29492c06358ab5ee88c6dbb104fa3e9af3fc;3125.862831;
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;270.965896;
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;0x65e6926ad2d9ddac95f098b105807ebe2f913401;270.965896;
0x3416cf6c708da44db2624d63ea0aaef7113527c6;0x513baafe9138c4e127538c25aca59fb5b73bab2b;5698.790454;
0x0bb4354b57a049480c6f2546c0736808efd759af;0x8197479c4c92003043e63d01555175700e7929c2;550;
0xe219a14e355c1cb3f43594655a63488da154e8eb;0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;74988.505796;
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;0x1111111254fb6c44bac0bed2854e76f90643097d;74988.505796;
0x1111111254fb6c44bac0bed2854e76f90643097d;0x1119c4ce8f56d96a51b5a38260fede037c7126f5;74988.505796;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x868c56f8aac1b825d1661e941ba45b7b1914a9d9;965.143026;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0x5ba3e58a82e3c6cfb8f09cfcfe2e5458e3378bdf;236.971507;
0xba1d7dc019fc9ee0ec2f69039fff820924f83c1f;0xef8801eaf234ff82801821ffe2d78d60a0237f97;145.8;
0xea3ff34aee671a20baf5fcbc73221d6f29788a08;0x95f8030e57343f4e30e916bc3e045ac9bba417ba;105;
0xcbc090a44069457738ea72200a3aabc0b9afceee;0x017a0b163ecaa7f2b9715bab2e48b81cde952d3f;0;
0x96fdc631f02207b72e5804428dee274cf2ac0bcd;0x0f474dffa87806900f92c6b05552b3bbcb74d55d;15;
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23;0xd332e5df6ca9d08b225cea51927ace42dc14e4ae;454.149206;
0x20b722545ddc6f67a63fd049b497b6e0b56e31fc;0x74de5d4fcbf63e00296fd95d33236b9794016631;1;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;1;
0x0edca1bf87a4416c89482d0ccf8af23d48148055;0xde975b9bc2a22e62f41fcb453c196be20d832710;449;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x981b148a164cf3f94843f50cd3f96419178593e9;3170.939167;
0x6eeb00d38d01ad470dc4de48e7c3cd1a02d5fab0;0x993c6b39305960f446e59b968125abbd88ee0862;75;
0x3e8d1fc1f7424dc307bf80ec3e23e4cea6e921df;0x27d0622aaa1039f3821bf36e7821fd4cb0b4c741;3;
0xcbc090a44069457738ea72200a3aabc0b9afceee;0x017ac9082ca017cb00376364c2cbe42075952d3f;10;
0x885abab16453aee0650806f947e55e3b8748b5b8;0x46705dfff24256421a05d056c29e81bdc09723b8;325;
0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f;0x38fda5350d50fb79375762ea3092ec950ed69ff3;200;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0x8e820ca221f796178a7f9711cadd9871ed050013;9996.45;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0xd7fa5a48a3b99ab83e760f5ca5058b1e53896860;21.3;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0xdf3996e045efa5b873d93e1c70ab09c0cda26c7b;996.8;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xe66b31678d6c16e9ebf358268a790b763c133750;1960.62194;
0xe66b31678d6c16e9ebf358268a790b763c133750;0xe0e3249597fc2ee9c01f1ce0da197b955289e58b;1960.62194;
0x3018018c44338b9728d02be12d632c6691e020d1;0xd93998994ff6b642bfa11df2e855398fec8d19e2;169;
0x97f4dddd8c9efe752a096b8c6ddaa6ba7e97bcf1;0xe29556c3c59819c24d984d41ed13d080b50336e0;12.004108;
0xc4629539baa27c0e3354ae4e5e5910ce21e236c5;0x459beb44f7a6dfc331477dc6fc9b9d3a17feefdb;5412.7404;
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d;0xb827b15ada62d78f5cb90243bc4755cf4b9d1b0e;501.315897;
0x7e79053f5d8b542e36485cc4b2bbb221e76d8d6a;0x5427fefa711eff984124bfbb1ab6fbf5e3da1820;21;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x64c096229dd2b894432b242a77754c64473d1d60;1771.186556;
0x4bb0925fa50da9b4c8936869433b48e78ccc5c13;0x64c096229dd2b894432b242a77754c64473d1d60;950.393993;
0x23f4569002a5a07f0ecf688142eeb6bcd883eef8;0x88118534a6ed3150974b5f5d0828f1d9a9e9d8e6;60;
0x5451ed5e73ca3405cb9bcf52ccedec88446a7ede;0xd674737ef03b556980b88000165398de24ce8285;2;
0xf26f397fef9f338b7502c6fc42aa18ebd1af756d;0x0c6c9c041b7489bae38d50666f9c25ab171f8a11;75;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xf7cbb8b697ae9ec64a749c00117fdb679dc06896;195.8;
0x28c6c06298d514db089934071355e5743bf21d60;0x826ab55a0e93417014ddb113b497439b7a1eb949;1010.8;
0xc4c8ca5093c8167f663b6ffbf2d98b866d297c62;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;1967;
0xd93998994ff6b642bfa11df2e855398fec8d19e2;0x4637f5f7f2b2117e56947bdc6feeb2aa29254231;169;
0xdbdb43e7812742d584ccdee8bc946dad200df465;0xdca1c95fa0f24d7dca758334d9211ec8e151123e;5;
0x34bfd91c06a26e8e3c2e092d73493dd04ec020f9;0xf58124b7adc66eb30cc6a8c277704544b0f80e45;34889.04;
0x7edbd3bc3a51ea6b257e3134b45419c098179d3d;0x11b815efb8f581194ae79006d24e0d814b7697f6;2043.71446;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x280027dd00ee0050d3f9d168efd6b40090009246;40715.116445;
0x24b1065b7f102b4d56da823f6403ad2337b0fca2;0xfd20a64379539eaf910956a3b08f6bc32bfffe84;2742.552352;
0x62ebb04218cb71d35f83de6007bae92dc633b10f;0x477fb32a59b634dff545288d6c30bb1b16e99dcb;35;
0x53eb3ea47643e87e8f25dd997a37b3b5260e7336;0x35b067111dd4e8c3bea2b29f4b9f6392c6871b0e;6981;
0x767af52d988d1241a346851a1b39ccd11357376e;0x3416cf6c708da44db2624d63ea0aaef7113527c6;1466.874283;
0x78cd66a80c066f0ca4288a2857ae3bb35cc304d3;0x8a010553b67bd3bd99cfd4124d1f25316b1ad0ae;2222.22;
0x5f13bc5b53733f1547c0e1453db27c088007d827;0xd5fbda4c79f38920159fe5f22df9655fde292d47;5596.21273;
0x900238666f71651bf1622eeb491e1bbe090fc98e;0x6730bee170bdd74bda47408c4543ede387e4e0c2;670;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xdef1c0ded9bec7f1a1670819833240f027b25eff;182.767239;
0xdef1c0ded9bec7f1a1670819833240f027b25eff;0xa19f4ebe4cbb3c9b57c16eb4dfc7a52d46a5e891;182.767239;
0x3cd7c5a878cec03dc15ccc6b7c9636a906f3e080;0xf89d7b9c864f589bbf53a82105107622b35eaa40;1883;
0x71446e0dfdbef38a59ac8689f5a2203d577120f7;0xf89d7b9c864f589bbf53a82105107622b35eaa40;1198.8459;
0xad2d1d0327fd8d026dbeb04e61a79d0c912a84dc;0xf89d7b9c864f589bbf53a82105107622b35eaa40;590.442469;
0x6884bb5a114c4c667d4b36bac11c9644923b3d0c;0x5def5ae6c335689bc31fc8b735dbc0036a62b1e1;0;
0x1b9790d530aeaaa6ad91459fbb328656b2823169;0xa6088a16416f0b69a562956dec55483782f55c3d;0;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xfe8c1c2bd161b06054573315c4a2632661eab7da;27.367161;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x4c470e52eebf965187bfb9e45cc99ed4ef405a37;125.080613;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xa326670b653e5382a886aa64731c2b2b43cd80a1;300.463428;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xa73c8473acc98cde1bcf191b1b1575f7df7ab4c3;318.655603;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x9e7757b1b9bc5800e523a3aeaab992b29ff3f911;2399.278112;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x11f38c63158078ac9e96741e940514f183dc7a66;4775.535085;
0xbf2bc9f66955db1c62cfec5a564b3e62c752008a;0x5427fefa711eff984124bfbb1ab6fbf5e3da1820;2618;
0x30c960a1eb937c692a8c8f2b06e3101e5494a168;0x06da0fd433c1a5d7a4faa01111c044910a184553;30.529491;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x6c44083427293681db3410a6e488f5062d95b8bb;1971.724139;
0x6c44083427293681db3410a6e488f5062d95b8bb;0x9008d19f58aabd9ed0d60971565aa8510560ab41;1971.724139;
0x9008d19f58aabd9ed0d60971565aa8510560ab41;0xf2c5d68cc0a12c7b6ca6c07450fa6e3611d88f6c;2009.059332;
0x30343a6bf8f257252b6d48bf13fae10c02b29a43;0x0706ce8b9ff307491b2e8100fc3ff2acc802ed62;610.265508;
0x8e800f457fbe6f61d2722a21684335f7ac57a7d8;0xff593b4c7fdf5662195fabc418eb65d774087ca6;80.526276;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x9751008de5c2600940e037557c58921bb84cb686;3194.8;
0x9df1ef9d16078d29b2f69149e3d2fa5f9a8b1ee4;0x3100aaa192105dea444a61a8f4e24268a7ecddcc;15;
0xdca1c95fa0f24d7dca758334d9211ec8e151123e;0x06d3a30cbb00660b85a30988d197b1c282c6dcb6;5;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x209cc9b42fe745c7a8640849f2292962ae3c9d3a;2892.45445;
0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f;0x559a6ff007abe54dcd17a6e4906a1ede6237b79b;20;
0x96fdc631f02207b72e5804428dee274cf2ac0bcd;0xc6f70509108cd9d3ccf559d73a74c1994bcc9ba3;20;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x96a422a70b2850910af32733452e2fc1f8a9b66b;295.8;
0x28c6c06298d514db089934071355e5743bf21d60;0x1f553481652bb4d5a18256d0de36b8921d736810;795.8;
0x4ec93edb2ef0f9eaf2166c88b446899e1b4159db;0xf23234d1f0f443fa985f645c824199728e108629;270.81;
0x0f210cbb46c06db550e77a78d4cdbf13fd195ce6;0x2cf09818344a2c7f078eb2f9eb031935049b3a30;15;
0x17a72a2b987eccb4dcf325fddd5ad776fa2d326a;0x33c25a3c1b565a08bbdadac663cf4f53a2052f50;956.491407;
0x10e3cd93bf9b970cccfb10421e951f199296607e;0x11b815efb8f581194ae79006d24e0d814b7697f6;2073.701674;
0x243be71bdae300b17cd0ce2189afe56a0096e545;0x11377e3e852fb3582afd27e0eece3474c133bf63;6;
0x31ffc678471545fcf39c720d6bd446c069c0920e;0x974caa59e49682cda0ad2bbe82983419a2ecc400;2913.4585;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0xa1a2ee5c8b2235a7355b08c3b517d9dd73f249e1;136.571962;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0x62b1ef138eb00ef14b880ef89a28517b52f93e1c;599.927865;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0x837a9d1d751df22e64d62f2b6a22e1edb4529a47;799.903821;
0x81d31c47c4d03355bdf5e9b03587c7d3cdb4c545;0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;6989.849942;
0x2d7b5fc9c04c4be87e67ab676bf345e910118469;0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;46.993186;
